,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986
10,6.36212188888,4.78011824131,4.80057807705,4.56931466567,6.25762891902,6.78537133273,5.51109315609,6.69186037618,4.14278708015,3.29875687233,4.58912800937,4.19044125084,4.71965630227,5.59596178332,7.82495924624,7.45914062547,8.61309001144,9.24847332483,7.53409342407,9.37203173158,12.5234539952,13.2590892754,11.8162977825,11.8891540495,10.1975614946,10.3013937525,11.6947039023,8.89574300765,6.65668443344,7.29684053972,8.44467218998,5.79165587089,5.55566196237,5.96901493743,5.47628759244,5.05215788952,3.40084253686,3.48802048428,3.6360817066,3.6730824606,3.13943138675,3.00910056213,3.58940399583,3.32534513612,3.49227618999,3.44140207148,4.31907337816,7.61841649601,7.31334485407,6.22726826399,7.70248435546,9.71370782138,9.12086664275,9.84587797616,11.6821378432,10.7283122076,9.12231327811,11.3083123482,10.163224184
11,6.34177732051,4.48883097407,4.02209744119,4.68917428212,6.9911976143,7.39955197735,6.51273659829,5.34343157828,3.9367598731,3.28085151348,5.10750939992,4.62291504716,5.04275541052,6.10999615544,7.75197275926,9.84289098324,10.201385623,9.31451179728,6.9624296213,11.6284696316,13.1326659281,13.5094781262,13.7386977735,11.2244399209,11.4688377615,11.31377841,12.3717055723,8.10301033634,7.32656601646,7.47854413233,7.39885490499,5.83753012478,5.93443735537,6.428290468,4.65194125935,3.81599608361,3.81110626977,3.83799863176,3.29623945157,3.49551800337,3.08038415047,3.12193539097,3.29264967482,3.73705416403,3.74742090452,3.49748654305,5.10680026083,8.8255620691,7.13780983889,6.66836895225,9.14991326613,9.11687830333,10.8791036281,10.2477737001,12.536839856,10.2645029047,11.523541982,12.5653332546,12.3169959222
12,5.95626161723,3.77205815904,4.1070414625,5.17426558361,7.61629103709,8.82382303753,5.20952374963,5.07319021723,3.92466872528,3.58156339296,5.66607607293,4.92432375177,5.47817088607,6.04195309894,10.2100573562,11.6647206436,10.2693838296,8.61183811384,8.51927584222,12.1673973157,13.3905669414,15.7084885538,12.9851470473,12.6197462124,12.5991811474,11.949557319,11.2628970907,8.93817483833,7.501623108,6.5620781645,7.48351861588,6.23798701153,6.3791072082,5.44510644069,3.54218219738,4.29538022502,4.208925331,3.47541077779,3.13222336796,3.42810569429,3.18904421879,2.87019029487,3.69692903919,4.01465389488,3.81641607435,4.06881691739,5.83090269756,8.60910599567,7.65752544973,7.87120054742,8.59329592296,10.8583624883,11.3331691877,10.9807624666,11.9826176794,12.9966052981,12.7825059155,15.2705590171,14.7877981141
13,4.95950131448,3.83715728016,4.49488306112,5.58059606554,9.06609225317,6.9986896345,4.94110604683,5.07342002898,4.32075484645,3.89742727905,6.05722447043,5.33534713579,5.41079326791,7.82909952147,12.0753054472,11.7388876399,9.50477809076,10.5801560839,8.86895683964,12.4094450639,15.5338795591,14.8646876285,14.6029690128,13.8628478983,13.3046201094,10.8911038291,12.4678572555,9.1631686948,6.58131480709,6.63216342198,8.03451236728,6.70192079443,5.41127171406,4.11277128533,3.95631134626,4.76653120291,3.80510485735,3.29785040885,3.05962334066,3.55320480078,2.93071785302,3.18593766866,3.9608202082,4.09483508682,4.4639893089,4.59100639167,5.66811990067,9.25812069244,9.06902468221,7.39700867904,10.2025910194,11.309747055,12.1600754214,10.4817025066,15.2155691868,14.4115033156,15.5086196896,18.3808814428,15.9081891614
14,5.06841247609,4.17497428885,4.81468703504,6.54307179077,7.19226167347,6.63389451994,4.93420780381,5.64212212377,4.73228531104,4.10500513107,6.59389561368,5.26686258609,6.93766794349,9.1663295019,12.1402158973,10.8767101911,11.6694050817,11.0248043883,9.02671289679,14.345330449,14.7169387871,16.7136608744,16.0481365972,14.6331026916,12.1342180332,12.0209402625,12.8075831467,8.02012211774,6.65536739375,7.09585570288,8.66461695625,5.68601580339,4.09827979842,4.62100693547,4.36539089458,4.30143153219,3.60585007709,3.21650774612,3.14522002199,3.26065433884,3.25685966337,3.37912971678,4.03681730884,4.80743420039,5.06004144953,4.4478380314,6.03356443004,11.0104671342,8.52579212332,8.72731004175,10.6176744853,12.1349855371,11.5947775717,13.2446609022,16.8701931365,17.4891160636,18.6481454572,19.7554330255,15.2990397105
15,5.57007054789,4.44940242156,5.58629548273,5.24334486569,6.81103283946,6.64494913772,5.47090424058,6.22721993606,5.00604464788,4.39799509578,6.52244457764,6.71474414599,8.06554279032,9.18551359152,11.2632367289,13.353046171,12.1521087033,11.2503552899,10.3423767144,13.6056572822,16.512136477,18.3693574363,16.9386240592,13.3561579874,13.3820986733,12.3323318679,11.1785902949,8.13467710238,7.11421575724,7.61852236818,7.32708825194,4.30393588559,4.58873510226,5.13077037797,3.94290634945,4.07111131797,3.51324717539,3.30179614663,2.88925201846,3.65311710977,3.44973130486,3.4247176377,4.72771221572,5.46717221803,4.89777778327,4.6925295729,7.05992321898,10.355996568,10.0878419102,9.0623560227,11.3824794002,11.5564755326,14.6717616561,14.629613584,20.4844206411,21.040495646,19.989129341,19.0486181758,14.1927380436
16,5.98490693566,5.12266879104,4.50352453303,4.95589405135,6.81757966181,7.43542594987,6.01280657218,6.62224612097,5.39411942801,4.32546676146,8.38974016692,7.77237767189,8.06146264294,8.53433770245,13.787074647,13.8999110744,12.4183594266,12.92156508,9.81450877175,15.2176332841,18.1207696429,19.3828757208,15.4721008854,14.7126682806,13.7262586274,10.7660882015,11.3839069294,8.72428877874,7.62381748925,6.4637671369,5.49173505568,4.81575442737,5.08496955607,4.62483676045,3.72411037983,3.9636883534,3.60593079052,3.03011714498,3.20048637136,3.88267779461,3.49555614998,3.95221360607,5.36839972827,5.28578016311,5.17551850019,5.41297423178,6.64006845887,12.2977334476,10.4909065989,9.68997298562,10.8245651396,14.6014535107,16.1925948006,17.6847024764,24.6638355302,22.509688587,19.3183104466,17.6953225042,12.6786857901
17,6.97426347478,4.14416463269,4.24770510463,4.93021412049,7.6205781115,8.22562462673,6.37060649822,7.18412651369,5.31807878603,5.38792457742,9.75107782297,7.75343254494,7.49755302158,10.3222187098,14.3313220976,14.2282534039,14.255219807,12.2786659208,10.8927958797,16.6613781436,19.0929498624,17.7200127754,17.0318936907,15.0857847927,11.9743004174,10.9672451325,12.2670350783,9.37049066101,6.47536551324,4.88292554267,6.19664339355,5.33931159385,4.58234665214,4.36324442151,3.61069741425,4.07075614814,3.30520671659,3.36677334131,3.36707696925,3.94620883482,4.03285050481,4.43696128227,5.17949958023,5.58942994075,5.98923660312,5.08780095251,7.76092507418,12.8134094184,11.2415093881,9.19860717319,13.6315004875,16.079177912,19.5663377274,21.2220806069,26.3379199209,21.808748399,17.9724580918,15.8529254839,14.472884562
18,5.58496571473,3.899721077,4.20498806516,5.43127929725,8.40888177342,8.75421424225,6.88795392442,7.10530410684,6.69915811947,6.13659426214,9.73439337734,7.21654914046,8.98877207457,10.6768177822,14.6816563773,16.3307178466,13.5615895061,13.6520535903,11.8519072645,17.5187281618,17.4725461852,19.4860277018,17.4629078083,13.152758427,12.2179041141,11.8001771095,13.2233912225,7.945691967,4.90170360235,5.45978579416,6.93052643267,4.80746497072,4.31433854495,4.22884484048,3.67967062252,3.72690879063,3.69509708611,3.54091659309,3.39979732138,4.58832614955,4.52739542427,4.26251021293,5.46314137134,6.47907551738,5.62959004228,5.8605555211,8.03150076432,13.7661690725,10.6598667284,11.5050588687,14.963916623,19.3844255865,23.4806009995,22.5750910621,25.5841758066,20.3197925454,16.1575317754,18.1102933611,15.073682315
19,5.25558355373,3.84381118784,4.5829063665,5.90590308274,8.92739881156,9.52175472504,6.80443258745,9.06459341631,7.67319214587,6.0795886436,9.07066761754,8.60128468519,9.2606118305,10.9105316547,16.8172732058,15.5557958473,15.0672467578,14.8800684402,12.3982343547,16.046909742,19.1610580223,19.9744986247,15.2145818608,13.4398447768,13.1535682459,12.687781334,11.1903653484,5.97927589441,5.46021029595,6.06368712618,6.22904271948,4.51769003614,4.16748876992,4.31613912079,3.36635170889,4.20069172699,3.89284713017,3.5763673741,3.89268207666,5.1846665055,4.33941624755,4.45310577724,6.31027722726,6.08970187887,6.50206227785,6.02332723005,8.55658237155,13.0415983846,13.3736947158,12.566998241,17.9757334126,23.2255798117,24.9213349085,21.9690535916,23.8747712457,18.3287217264,18.4122412106,18.8783423827,15.0736528604
20,5.20580585877,4.15315187314,4.92613406489,6.19460452408,9.69180037904,9.43699304804,8.62086466692,10.4499478761,7.61098339947,5.6581786048,10.8542511532,8.83478430101,9.44618917726,12.3936434131,16.0346201635,17.2762518034,16.4160874214,15.5799903891,11.3630659392,17.5325511673,19.6162982924,17.3934118064,15.5755231721,14.4728486027,14.1356978263,10.7536812098,8.35772691201,6.69448481789,6.05021967958,5.44880237148,5.8508583166,4.35227749946,4.23103806867,3.94397785029,3.75466460743,4.43845069695,3.93900603689,4.10113827093,4.34306665301,4.96488815336,4.52424483659,5.06787727646,5.92651198275,7.04121768166,6.69038924884,6.36236936678,8.07682608795,16.4253913368,14.6063135743,15.0050577637,21.4804069453,24.5746813861,24.3113653887,20.5263971169,21.6086832498,20.8627365704,19.1751594864,18.8904063861,16.0369570143
21,5.69998439987,4.41992306549,5.11443358523,6.6368052368,9.60080583585,12.0819811502,9.88479468871,10.3834698675,7.09155356114,6.60077035697,11.1619781462,9.00268779441,10.6596103227,11.8088543636,17.771630444,18.8214581875,17.1755417288,14.289908694,12.3135129695,17.9138927692,17.0786241924,17.8355097719,16.7860789093,15.5400115803,11.9864759417,8.05809517729,9.43315348297,7.46256746424,5.43085799772,5.09926528878,5.64057083906,4.40271908581,3.85993221245,4.44675207771,3.92645654599,4.50399237,4.53979004276,4.58103592823,4.13370118467,5.18941751459,5.13599449093,4.74495018493,6.82285111267,7.24772604352,7.07918090094,5.97889649498,9.9883071438,17.9444884185,17.4509217067,17.8430618751,22.6440145152,24.0215377282,22.748029721,18.6407269233,24.5739932981,21.7237886134,19.1743727443,20.1079153419,16.4240751172
22,6.12939015942,4.545613992,5.4173274654,6.5276759288,12.2397737471,13.9260240746,9.79316337462,9.69283753869,8.32185858918,6.70310791488,11.4109017522,10.1101725318,10.1481411021,12.9845773072,19.3311579125,19.6823845018,15.7633653247,15.4946816398,12.5156024331,15.5928082194,17.5167089537,19.2300081229,18.0171513726,13.185228397,8.980593269,9.04514839091,10.6098866021,6.69065202649,5.06604280595,4.88401210863,5.72496237444,4.00880321222,4.33098361232,4.67087552893,3.95231301997,5.22775234014,5.09173460605,4.34724717488,4.26823746539,5.91960753942,4.80000575212,5.37178198277,7.00409636535,7.67391772059,6.63978228683,7.25663326547,10.7879734342,21.4643388368,20.7693361353,18.7155684422,22.1688979971,22.5032101385,20.7268824594,21.0956025777,25.588483058,21.7205562924,20.3735379016,20.6255496699,14.3333872199
23,6.35397068842,4.76232208209,5.28906507401,8.11428203621,14.0534439325,13.8194621776,9.13675917654,11.4529358526,8.46649173824,6.7736787738,12.8492680318,9.61684311144,11.082798604,14.0249957626,20.1803852728,18.0766251657,17.060202781,15.7605701993,10.8887976411,15.9790230303,18.8554840013,20.6244629514,15.2944205084,9.88185573543,10.0687215568,10.1342300054,9.50849935341,6.23476555034,4.82708958419,4.9016430315,5.21208373855,4.49410154949,4.51710350122,4.72067394449,4.51360188426,5.89704589061,4.82032215227,4.47814075202,4.77867857135,5.52992328402,5.41113635517,5.4570097867,7.39137600157,7.18008138229,8.07795020418,7.7386052651,12.7129134829,25.5803562199,21.7403287789,18.3319458245,20.7831663481,20.5664656944,23.413742677,21.9098666617,25.5853424455,23.0592626218,20.8907988757,18.0898457653,15.1511792349
24,6.72720277418,4.60985609692,6.42609412423,9.14898798735,13.9108665185,12.9234693985,10.7074642838,11.6830620197,8.58827473935,7.45667965801,12.2429465232,10.4435842577,11.8944109084,14.5446706998,18.5378889789,19.5321798567,17.3342066541,13.6943639676,11.0909215409,17.1461305486,20.1640770825,17.5179022778,11.4593328026,11.0548861894,11.2828650871,9.06702000284,8.86507108902,5.93491228587,4.80473509104,4.43818169697,5.93710021658,4.66441818864,4.53593477503,5.44279803807,5.01430405917,5.57128758292,4.96274706701,4.99910499065,4.42872902941,6.25617614046,5.47418675475,5.680214751,6.8843609026,8.7347420498,8.60293161979,8.96566276088,14.9505564295,26.7280835369,21.3446340482,17.1805208248,19.0418224409,23.1486166913,24.3003504758,21.8576900131,27.1434523144,23.6544429695,18.4133692518,19.0929549305,16.4565055797
25,6.5519889623,5.47141215602,7.11204616282,8.95613651225,13.0001320617,15.2253093514,10.8602292386,11.9091418823,9.4897083939,7.03029234094,13.3180490551,11.1437827273,12.2527575464,13.3260559716,19.9571593863,19.8266427447,15.0393928916,13.9847939915,11.7771649255,18.2506308666,17.1328579514,13.1262966111,12.8021394769,12.3757552974,10.0786591139,8.41166036434,8.44995546794,5.90514185237,4.32293997193,4.95594766119,6.20777944151,4.65885276996,5.16834490836,6.09125581853,4.68191376101,5.73745242146,5.53889643001,4.6098616934,4.88455557307,6.33076948239,5.66440248129,5.23105208784,8.30369833065,9.27277154052,9.95574094463,10.3723084951,15.4507952653,26.3094840048,20.0240444611,15.7569866303,21.319964153,23.9740428939,24.2233228815,23.0886172138,27.8585375475,20.9510173319,19.3394110641,20.7649659756,17.0823402268
26,7.92648073623,5.92271831249,6.86163171615,8.28854482772,15.2038228392,15.4732915495,11.0116927209,13.2219916606,8.95351613035,7.43563067298,14.2279973466,11.3987732703,11.1770754113,14.1732489814,20.1976311739,17.1707111516,15.3488437295,14.8702116686,12.3715772475,15.4930922158,12.8473001077,14.6226086421,14.3258711452,11.0268833604,9.31120169166,7.94788909946,8.43380282159,5.29723778825,4.75788630721,5.06707817817,6.23978438126,5.25757291102,5.70418857145,5.66800712194,4.71653575368,6.40690001046,5.07924402138,5.0372071229,4.8326224963,6.54677715123,5.16476360657,6.10969588084,8.72962038392,10.6870152689,11.4951972901,10.5602741749,15.1156742784,24.7091486973,18.4062595745,17.4813454404,21.9950771086,23.8405581515,25.5332919118,23.6192451377,24.7927130092,21.9167809021,20.9704710346,21.5985149464,18.1316687245
27,8.66609445386,5.58460880621,6.23826450061,9.37574667208,15.3443331683,15.7466274675,12.0736168406,12.4929645455,9.46816893096,7.6810898684,14.5377621705,10.3230614013,11.7131305502,14.1668763961,17.4272041111,17.5008071588,16.2589062118,15.601130112,10.4299739835,11.6015020978,14.1685560389,16.3192971636,12.7200317682,10.1183337992,8.72549327954,7.80641757068,7.56371943795,5.85235457631,4.75170805348,4.94895528407,7.12532290209,5.71353758091,5.20973283856,5.69055874253,5.07173147772,5.83027596368,5.49537826405,4.90641086806,4.82172731367,5.9137333597,5.91239897595,6.22390867348,9.91344303556,12.2637692626,11.6201274385,10.1953376465,14.0636855847,22.7594688972,20.3487319434,17.8822525288,21.7636350986,25.0048217967,26.0764399383,21.0537749353,25.8201339562,23.7107633418,21.7548443049,22.9021219231,19.6902479146
28,8.15168558774,4.87736596691,6.68429880958,9.13321270654,15.4539628417,17.2654401141,11.2370237236,13.1932709541,9.7138246018,7.48214108666,13.0929520517,10.5799115491,11.4655010914,12.0345239021,17.6154042663,18.4132416089,16.8957065351,13.0719380057,7.71083437074,12.5193873179,15.5938142361,14.380131493,11.5460545579,9.33031425458,8.40998179944,6.83782804207,8.43032474893,5.7598141775,4.4415990242,5.30384541607,7.76002366064,5.05367638644,5.01122245538,6.03761733395,4.40377937713,6.19006611315,5.21460267171,4.72173516865,4.12765539537,6.65293269639,5.81646529465,6.68195514373,11.120236157,12.2178108831,11.1114635974,9.25708219472,12.7415544347,25.0338529737,20.6939920182,17.4598290474,22.5842871207,25.3672442647,23.2541113651,21.6155194944,27.8181716515,24.5059173738,22.8647803497,24.7242521517,21.2694660122
29,5.85018224956,3.43867216121,4.83054261842,7.45538140514,15.3273814239,14.8016256675,10.2262683215,12.2265251539,8.08051822466,5.09192666983,12.0163615501,8.78545534208,8.24876014667,10.4813421859,16.9869005384,17.6513039127,12.7789402414,8.3513901155,6.49336030823,12.1097756167,12.2849025666,11.6274430205,9.20999143487,7.49202098704,5.94196595233,5.93414325195,7.02001253577,3.98222711312,3.04544626094,3.97218691297,5.53528539348,3.29930770224,3.61574343063,3.85151305322,2.87739650856,4.42075648811,3.5135346819,2.56016752557,2.72209656821,5.06913845667,4.5816360545,5.62547679016,9.47837323847,10.2353129714,8.66810706789,6.8091162993,12.1132842349,24.0523961319,18.7788515256,16.4462975492,21.3492877425,21.2915529872,22.3294142451,21.6178481858,27.3596714081,24.2657000651,23.0425417987,25.3154304518,19.3833100174
